Course code,Course Name,similarity,Student_ID
CORE 120,Critical Thinking,0.7542986914151912,A00097
CORE 100,New Student Orientation,0.7226906841907554,A00097
MATH 125,Discrete Mathematics,0.5611472626138738,A00097
CSCI 110,Introduction to Computer Science I,0.5299762237433154,A00097
CSCI 120L,Introduction to Computer Science II Laboratory,0.49837762740956226,A00097
MATH 240,Linear Algebra,0.726225706797472,A00098
CORE 260,Humanities,0.5959147211885139,A00098
MATH 220,Introduction to Higher Algebra,0.4321844521742544,A00098
MATH 285,Bioinformatics I,0.16916683597957785,A00098
MATH 280,Mathematical Modeling of Biological Systems,0.11489555506964029,A00098
CSCI 310,Junior Seminar,0.7261753014570604,A00099
NSCI 360,Statistics,0.5093658266816371,A00099
MATH 390B,Special Topics in Biostatistics,0.34131464537028267,A00099
PHYS 359,Introduction to Materials Science,0.2080875140408145,A00099
MATH 390,Special Topics in Mathematics,0.1604441471686287,A00099
MATH 390B,Special Topics in Biostatistics,0.320206358145928,A00100
MATH 390,Special Topics in Mathematics,0.1425565159284294,A00100
PSCI 320,Selected Topics in Political Science ,0.1802979828222395,A00100
CHEM 341L,Physical Chemistry I Laboratory,0.02427420724456521,A00100
CHEM 356,Senior Research II,0.028925487151181758,A00100
CSCI 310,Junior Seminar,0.7310263661486698,A00101
PHYS 359,Introduction to Materials Science,0.21091941601028313,A00101
PSCI 320,Selected Topics in Political Science ,0.1748867913830734,A00101
CHEM 356,Senior Research II,0.02823574756578156,A00101
CHEM 341L,Physical Chemistry I Laboratory,0.020515685534910774,A00101
CORE 360,The World and its Peoples,0.4532926946827286,A00102
NSCI 360,Statistics,0.40499504943023296,A00102
PSCI 340,Independent Study in Political Science,0.1735604922498971,A00102
IND 311,CAD I,0.0033244207715181994,A00102
FREN 320,Reading French,0.0032879759089461816,A00102
CSCI 120L,Introduction to Computer Science II Laboratory,0.86460813721968,A00103
CSCI 110L,Introduction to Computer Science I Laboratory,0.8398051585990983,A00103
MATH 120,Calculus I,0.6900924539493171,A00103
MATH 125,Discrete Mathematics,0.5576551287685088,A00103
CORE 120,Critical Thinking,0.28024413714243096,A00103
MATH 395,Senior Seminar,0.3167742406653331,A00104
MATH 353,Real Analysis,0.2795116421949747,A00104
MATH 390,Special Topics in Mathematics,0.21616166965381428,A00104
PSCI 340,Independent Study in Political Science,0.15858579776015902,A00104
PHYS 359,Introduction to Materials Science,0.20801939767213962,A00104
MATH 125,Discrete Mathematics,0.7350291220331056,A00105
CSCI 110,Introduction to Computer Science I,0.6826389632914525,A00105
CSCI 120L,Introduction to Computer Science II Laboratory,0.645998393006215,A00105
CSCI 110L,Introduction to Computer Science I Laboratory,0.6178560027599417,A00105
CORE 160,Composition II,0.46134300132596284,A00105
,,0.09983803081719209,A00106
PHYS 472,Introduction to Modern Optics,0.06117516488961958,A00106
SOC 499,Senior Seminar ,0.05836636087658342,A00106
PHYS 490,Senior Seminar,0.05707312813750733,A00106
SOC 499M,Senior Seminar,0.05568174466435349,A00106
CSCI 310,Junior Seminar,0.7623751957992786,A00107
CSCI 380,Machine Learning,0.48943712989477334,A00107
NSCI 360,Statistics,0.4720851849552796,A00107
CSCI 380L,Machine Learning Laboratory,0.4647031449121247,A00107
MATH 390B,Special Topics in Biostatistics,0.30854142754112185,A00107
,,0.05556816328772922,A00108
PHYS 490,Senior Seminar,0.05112233535639808,A00108
SOC 100,Introduction to Sociology,0.0489819080545697,A00108
PHYS 472,Introduction to Modern Optics,0.048368043650138054,A00108
PHYS 441,Solid State Physics,0.040840078571541476,A00108
MATH 130,Calculus II,0.688015908092708,A00109
CSCI 110,Introduction to Computer Science I,0.4739930098872616,A00109
CSCI 110L,Introduction to Computer Science I Laboratory,0.41021795659098725,A00109
CSCI 120L,Introduction to Computer Science II Laboratory,0.4073240860884952,A00109
CORE 120,Critical Thinking,0.15587820037145378,A00109
CORE 201,Introduction to Business and Entrepreneurship,0.5195588095792522,A00110
MATH 220,Introduction to Higher Algebra,0.4378699926414092,A00110
MATH 285,Bioinformatics I,0.1679305042476288,A00110
MATH 280,Mathematical Modeling of Biological Systems,0.11405585726616749,A00110
KINS 275L,Introduction to Exercise Science Laboratory,0.1733329058658919,A00110
PHYS 490,Senior Seminar,0.05609363629897389,A00111
,,0.05458890317392125,A00111
ENG 480,Senior Seminar,0.046909443406461415,A00111
HCA 421,Health Care Management I ,0.04674625447099316,A00111
SOC 100,Introduction to Sociology,0.045182352812535236,A00111
CSCI 120L,Introduction to Computer Science II Laboratory,0.86460813721968,A00112
CSCI 110L,Introduction to Computer Science I Laboratory,0.8398051585990983,A00112
MATH 120,Calculus I,0.6900924539493171,A00112
MATH 125,Discrete Mathematics,0.5576551287685088,A00112
CORE 120,Critical Thinking,0.28024413714243096,A00112
CSCI 210,Sophomore Seminar,0.7099391005098621,A00113
CSCI 241L,Data Structures and Algorithms Laboratory,0.7023191930793155,A00113
CORE 201,Introduction to Business and Entrepreneurship,0.5432616558705436,A00113
BAD 200,Applied Calculus,0.029493778990276685,A00113
HIS 220,Selected Topics in African History,0.0018022504400905565,A00113
CSCI 210,Sophomore Seminar,0.6679432699553443,A00114
MATH 240,Linear Algebra,0.6669567160978734,A00114
CSCI 241L,Data Structures and Algorithms Laboratory,0.6587202414068454,A00114
CORE 201,Introduction to Business and Entrepreneurship,0.6156200116350916,A00114
CSCI 230,Introduction to Computer Architecture,0.5078890284272822,A00114
,,0.07316677310444132,A00115
AERO-4516L,Leadership Laboratory IV,0.07119308607675219,A00115
PHYS 490,Senior Seminar,0.05335774277185631,A00115
SOC 100,Introduction to Sociology,0.051079628297426405,A00115
PHYS 472,Introduction to Modern Optics,0.049919560948669214,A00115
MATH 320,Algebraic Structures,0.3853426393592172,A00116
MATH 390,Special Topics in Mathematics,0.2961652667779283,A00116
PHYS 359,Introduction to Materials Science,0.18183005924458073,A00116
BIOL 370L,Introduction to Cancer Biology Lab,0.024617854988034746,A00116
MUS 370,Junior Recital II,0.012653742774985452,A00116
CSCI 120L,Introduction to Computer Science II Laboratory,0.7092615496692696,A00117
CSCI 120,Introduction to Computer Science II,0.7059799881600088,A00117
MATH 120,Calculus I,0.6702985275146257,A00117
CORE 150,Composition I,0.2410161998756964,A00117
CORE 120,Critical Thinking,0.22976721711445974,A00117
MATH 390,Special Topics in Mathematics,0.2762881349026819,A00118
PHYS 359,Introduction to Materials Science,0.19330673159482115,A00118
PSCI 320,Selected Topics in Political Science ,0.1487220584390964,A00118
PSCI 340,Independent Study in Political Science,0.14094062219291484,A00118
PHYS 330,Introduction to Astrophysics,0.05451509214195663,A00118
CSCI 310,Junior Seminar,0.7758543397688906,A00119
CSCI 312,Database Management ,0.730990743255575,A00119
CSCI 312L,Database Management Laboratory,0.7164513330776212,A00119
CSCI 360,Computer Networks and Distributed Systems ,0.22451802582164915,A00119
FREN 360,Twentieth Century,0.009153815472099593,A00119
,,0.15118160069894027,A00120
KINS 401,Independent Study ,0.10289417145951281,A00120
MUS 481,Independent Study ,0.10136726250093146,A00120
MUS 482,Independent Study,0.09849043224560222,A00120
ART 400,Independent Study,0.09028080701731706,A00120
SOC 100,Introduction to Sociology,0.04161384213842318,A00121
HIS 499,Senior Seminar,0.037874053342177055,A00121
PHYS 490,Senior Seminar,0.03454524325213629,A00121
BIOL 497,Senior Seminar ,0.03439969333463761,A00121
BIOL 498,Senior Seminar,0.034399693334637604,A00121
CSCI 210,Sophomore Seminar,0.7365521792211102,A00122
CSCI 241L,Data Structures and Algorithms Laboratory,0.719208837265284,A00122
HSS 290,Behavioral Statistics,0.20061356074414644,A00122
KINS 275,Introduction to Exercise Science,0.2027426517834658,A00122
MATH 285,Bioinformatics I,0.11486864068225064,A00122
HIS 499,Senior Seminar,0.04228176069705533,A00123
PHYS 490,Senior Seminar,0.03856555027823785,A00123
BIOL 497,Senior Seminar ,0.03840306154946211,A00123
BIOL 498,Senior Seminar,0.0384030615494621,A00123
ENG 480,Senior Seminar,0.036882588810608165,A00123
CSCI 110L,Introduction to Computer Science I Laboratory,0.7288454135119935,A00124
MATH 120,Calculus I,0.7268394380503804,A00124
CORE 100,New Student Orientation,0.262372454888851,A00124
CORE 120,Critical Thinking,0.25567019797398016,A00124
CORE 150,Composition I,0.24988046708523715,A00124
CORE 120,Critical Thinking,0.7443503682643096,A00125
CORE 100,New Student Orientation,0.7107134195409018,A00125
CSCI 120L,Introduction to Computer Science II Laboratory,0.6191648939366788,A00125
CSCI 110L,Introduction to Computer Science I Laboratory,0.6077515600577721,A00125
CORE 132,Essential Mathematics for a Contemporary World II,0.2940829621162635,A00125
MATH 130,Calculus II,0.803127093897847,A00126
CSCI 120,Introduction to Computer Science II,0.7946982341677029,A00126
CSCI 120L,Introduction to Computer Science II Laboratory,0.7868978165683294,A00126
CORE 120,Critical Thinking,0.2659443606777271,A00126
CORE 150,Composition I,0.2581722671625492,A00126
MATH 320,Algebraic Structures,0.4128439160716199,A00127
PHYS 330,Introduction to Astrophysics,0.05428163634655325,A00127
PHYS 341,Theoretical Mechanics,0.024051859360943076,A00127
CHEM 356,Senior Research II,0.03028978634353978,A00127
PHYS 359,Introduction to Materials Science,0.1893275665309254,A00127
SOC 100,Introduction to Sociology,0.034592428829860924,A00129
HIS 499,Senior Seminar,0.030446159769892803,A00129
PHYS 490,Senior Seminar,0.027770198923311097,A00129
BIOL 497,Senior Seminar ,0.027653194387181227,A00129
BIOL 498,Senior Seminar,0.027653194387181224,A00129
CSCI 120,Introduction to Computer Science II,0.7890988584708575,A00130
CSCI 120L,Introduction to Computer Science II Laboratory,0.787870819276131,A00130
CORE 120,Critical Thinking,0.2647109224900335,A00130
CORE 150,Composition I,0.2635363684691499,A00130
CORE 100,New Student Orientation,0.24517192621422962,A00130
CSCI 210,Sophomore Seminar,0.7258299861108684,A00131
CSCI 241L,Data Structures and Algorithms Laboratory,0.7212996836501253,A00131
HSS 290,Behavioral Statistics,0.18938324093076744,A00131
KINS 275,Introduction to Exercise Science,0.1945817342323395,A00131
CSCI 280L,Mathematical Modeling of Biological Systems Laboratory,0.064226948702036,A00131
HIS 499,Senior Seminar,0.040912631363231894,A00132
PHYS 490,Senior Seminar,0.037316755873972304,A00132
BIOL 497,Senior Seminar ,0.03715952870671421,A00132
BIOL 498,Senior Seminar,0.03715952870671421,A00132
ENG 480,Senior Seminar,0.035688290526538165,A00132
,,0.08160821832052667,A00133
CHEM 470L,Analytical Chemistry Laboratory,0.07018631720666975,A00133
PHYS 490,Senior Seminar,0.054334469374782354,A00133
CHEM 457,History and Philosophy of Chemistry,0.05359425300288649,A00133
SOC 100,Introduction to Sociology,0.0519940086546337,A00133
HIS 499,Senior Seminar,0.04212281932277914,A00134
PHYS 490,Senior Seminar,0.03842057851121852,A00134
BIOL 497,Senior Seminar ,0.03825870059385248,A00134
BIOL 498,Senior Seminar,0.038258700593852474,A00134
MUS 456,Principal Piano for B.Music ,0.03824022858041511,A00134
CSCI 110L,Introduction to Computer Science I Laboratory,0.7529821369631617,A00135
CORE 120,Critical Thinking,0.2656390099394883,A00135
CORE 150,Composition I,0.2562987716784154,A00135
CORE 100,New Student Orientation,0.23843867889563786,A00135
MATH 100,Intermediate Algebra,0.13856793826539773,A00135
HIS 499,Senior Seminar,0.03565278178708763,A00136
PHYS 490,Senior Seminar,0.03251920274608453,A00136
BIOL 497,Senior Seminar ,0.03238218917109624,A00136
BIOL 498,Senior Seminar,0.03238218917109624,A00136
ENG 480,Senior Seminar,0.031100097747326597,A00136
CSCI 210,Sophomore Seminar,0.7050295558135585,A00137
MATH 240,Linear Algebra,0.6954563047837004,A00137
CSCI 241L,Data Structures and Algorithms Laboratory,0.6840493549408824,A00137
CORE 201,Introduction to Business and Entrepreneurship,0.5613314288313958,A00137
HSS 290,Behavioral Statistics,0.29446233097732943,A00137
CSCI 310,Junior Seminar,0.7471747772110926,A00138
CSCI 312,Database Management ,0.7032144675218648,A00138
CSCI 312L,Database Management Laboratory,0.6863790779187735,A00138
CORE 360,The World and its Peoples,0.5156042926757274,A00138
PHYS 359,Introduction to Materials Science,0.21253018387617273,A00138
CORE 120,Critical Thinking,0.7594090612976279,A00139
CORE 100,New Student Orientation,0.7299372777989885,A00139
CSCI 110L,Introduction to Computer Science I Laboratory,0.6882170223181409,A00139
MATH 120,Calculus I,0.5747208099785137,A00139
MATH 125,Discrete Mathematics,0.5204822121863614,A00139
HIS 499,Senior Seminar,0.03616663884496096,A00141
SOC 100,Introduction to Sociology,0.03425405341897201,A00141
PHYS 490,Senior Seminar,0.03298789609930673,A00141
BIOL 497,Senior Seminar ,0.032848907772587914,A00141
BIOL 498,Senior Seminar,0.03284890777258791,A00141
CSCI 210,Sophomore Seminar,0.7018112075037897,A00142
BAD 260,Applied Statistics,0.25357284537567004,A00142
MATH 200S,Mathematics for Elementary Teachers,0.17846898759070193,A00142
MATH 202,Introduction to Abstract Algebra,0.20695861295871804,A00142
KINS 275,Introduction to Exercise Science,0.19943964592666472,A00142
CSCI 210,Sophomore Seminar,0.7027274914749849,A00143
CORE 260,Humanities,0.5746914008502706,A00143
CSCI 261,Operating Systems,0.5061189988510137,A00143
CSCI 291,Theory of Computation,0.5035920762984115,A00143
CSCI 261L,Operating Systems Laboratory,0.4958763292465517,A00143
CSCI 310,Junior Seminar,0.749303367137381,A00144
CSCI 360,Computer Networks and Distributed Systems ,0.21921626925877957,A00144
PHYS 359,Introduction to Materials Science,0.2101630231938018,A00144
MATH 390,Special Topics in Mathematics,0.14685574358534853,A00144
CSCI 370,Software Engineering,0.07170047532994915,A00144
HIS 499,Senior Seminar,0.0341786088969723,A00145
SOC 100,Introduction to Sociology,0.032560029116769695,A00145
PHYS 490,Senior Seminar,0.031174597228828545,A00145
BIOL 497,Senior Seminar ,0.031043248897552,A00145
BIOL 498,Senior Seminar,0.031043248897551997,A00145
SOC 100,Introduction to Sociology,0.06767660594051256,A00146
,,0.05312423359041131,A00146
PHYS 490,Senior Seminar,0.04992379922116355,A00146
PHYS 472,Introduction to Modern Optics,0.047276469630171014,A00146
MUS 430,Senior Recital,0.047262735176837344,A00146
HIS 499,Senior Seminar,0.03880670881425122,A00147
PHYS 490,Senior Seminar,0.03539592616854224,A00147
BIOL 497,Senior Seminar ,0.035246792057775714,A00147
BIOL 498,Senior Seminar,0.03524679205777571,A00147
ENG 480,Senior Seminar,0.033851283879687444,A00147
CORE 201,Introduction to Business and Entrepreneurship,0.6203871380969678,A00148
MATH 210,Calculus III,0.3858579718362203,A00148
MATH 220,Introduction to Higher Algebra,0.36407196410236264,A00148
MATH 270,Ordinary Differential Equations ,0.2976645996310346,A00148
MATH 285,Bioinformatics I,0.1399858822417176,A00148
MATH 240,Linear Algebra,0.7742955170849124,A00149
CORE 260,Humanities,0.5004864807433671,A00149
CORE 201,Introduction to Business and Entrepreneurship,0.49345520553615346,A00149
MATH 220,Introduction to Higher Algebra,0.46618643528978215,A00149
MATH 210,Calculus III,0.436946412468325,A00149
CSCI 120L,Introduction to Computer Science II Laboratory,0.8652052398272518,A00150
CSCI 110L,Introduction to Computer Science I Laboratory,0.8226117576384548,A00150
MATH 120,Calculus I,0.6587083060424153,A00150
MATH 125,Discrete Mathematics,0.5199018260631618,A00150
CORE 120,Critical Thinking,0.2636643258214056,A00150
MATH 390,Special Topics in Mathematics,0.27378231754611676,A00151
PHYS 359,Introduction to Materials Science,0.174589371327975,A00151
PSCI 320,Selected Topics in Political Science ,0.15844120648390653,A00151
PSCI 340,Independent Study in Political Science,0.14961651308989096,A00151
CSCI 320,Numerical Analysis,0.054296830419407666,A00151
